Australia,  Exposures (Lexis triangle)	Last modified: 29 Nov 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1953    6      1946    44211.34    46535.20    90746.54
 1953    7      1946    44569.62    46922.13    91491.75
 1953    7      1945    39521.93    41373.75    80895.68
 1953    8      1945    39803.99    41683.72    81487.70
 1953    8      1944    39052.50    40501.54    79554.04
 1953    9      1944    39307.93    40811.03    80118.95
 1953    9      1943    35994.58    37442.12    73436.69
 1953   10      1943    36273.59    37750.34    74023.94
 1953   10      1942    33821.46    35418.92    69240.38
 1953   11      1942    34000.37    35650.94    69651.31
 1953   11      1941    32908.70    34335.09    67243.79
 1953   12      1941    33112.56    34591.90    67704.46
 1953   12      1940    30955.19    32103.70    63058.89
 1953   13      1940    31158.84    32385.19    63544.03
 1953   13      1939    30223.80    31323.59    61547.40
 1953   14      1939    30452.01    31557.25    62009.26
 1953   14      1938    29852.95    30898.31    60751.26
 1953   15      1938    30057.28    31159.14    61216.42
 1953   15      1937    29298.91    30372.26    59671.17
 1953   16      1937    29479.38    30658.49    60137.87
 1953   16      1936    28454.10    29575.41    58029.51
 1953   17      1936    28609.80    29863.18    58472.98
 1953   17      1935    27325.79    28473.30    55799.09
 1953   18      1935    27532.77    28763.87    56296.64
 1953   18      1934    26723.86    28041.94    54765.80
 1953   19      1934    26906.12    28335.43    55241.55
 1953   19      1933    26695.51    28487.90    55183.41
 1953   20      1933    26927.20    28832.52    55759.71
 1953   20      1932    27121.27    29338.89    56460.17
 1953   21      1932    27353.56    29758.18    57111.75
 1953   21      1931    28809.26    31304.18    60113.44
 1953   22      1931    29042.19    31676.17    60718.36
 1953   22      1930    30570.17    33013.02    63583.19
 1953   23      1930    30828.28    33433.36    64261.63
 1953   23      1929    31094.58    33789.17    64883.75
 1953   24      1929    31402.45    34283.30    65685.75
 1953   24      1928    31992.65    35085.50    67078.15
 1953   25      1928    32326.27    35505.60    67831.87
 1953   25      1927    32621.45    35892.03    68513.48
 1953   26      1927    32980.62    36285.10    69265.72
 1953   26      1926    33267.09    36662.56    69929.66
 1953   27      1926    33626.90    37031.55    70658.45
 1953   27      1925    34243.08    37316.87    71559.95
 1953   28      1925    34554.22    37587.84    72142.06
 1953   28      1924    34223.68    36819.45    71043.13
 1953   29      1924    34535.09    37090.88    71625.97
 1953   29      1923    34242.40    36588.99    70831.39
 1953   30      1923    34528.07    36809.42    71337.49
 1953   30      1922    34621.27    36915.19    71536.46
 1953   31      1922    34907.71    37134.28    72041.99
 1953   31      1921    34719.02    36992.53    71711.55
 1953   32      1921    35057.32    37211.80    72269.12
 1953   32      1920    33580.11    35651.73    69231.83
 1953   33      1920    33868.61    35847.21    69715.82
 1953   33      1919    31303.07    32804.15    64107.22
 1953   34      1919    31540.48    32975.51    64515.99
 1953   34      1918    30443.47    31140.00    61583.47
 1953   35      1918    30582.23    31212.56    61794.79
 1953   35      1917    30989.33    31534.71    62524.03
 1953   36      1917    31128.50    31656.32    62784.82
 1953   36      1916    31518.35    32313.47    63831.82
 1953   37      1916    31658.78    32435.95    64094.73
 1953   37      1915    32335.53    33331.72    65667.25
 1953   38      1915    32529.11    33485.16    66014.27
 1953   38      1914    32992.11    34085.08    67077.19
 1953   39      1914    33140.61    34218.92    67359.53
 1953   39      1913    31994.17    33487.69    65481.86
 1953   40      1913    32116.69    33571.13    65687.82
 1953   40      1912    30819.20    32711.18    63530.38
 1953   41      1912    30914.98    32792.15    63707.12
 1953   41      1911    29770.31    31990.32    61760.63
 1953   42      1911    29845.47    32077.21    61922.67
 1953   42      1910    28615.39    31329.55    59944.94
 1953   43      1910    28667.39    31399.53    60066.91
 1953   43      1909    27616.59    30508.30    58124.88
 1953   44      1909    27667.22    30551.85    58219.07
 1953   44      1908    27137.45    29581.49    56718.94
 1953   45      1908    27166.40    29576.46    56742.85
 1953   45      1907    26464.76    28854.39    55319.15
 1953   46      1907    26424.38    28877.42    55301.80
 1953   46      1906    25186.39    28227.92    53414.31
 1953   47      1906    25298.48    28204.04    53502.52
 1953   47      1905    24458.95    27551.58    52010.53
 1953   48      1905    24168.16    27460.11    51628.28
 1953   48      1904    23537.40    26200.13    49737.52
 1953   49      1904    23601.88    26116.04    49717.92
 1953   49      1903    22855.23    24919.70    47774.93
 1953   50      1903    22772.76    24810.70    47583.46
 1953   50      1902    22875.82    24316.99    47192.80
 1953   51      1902    22770.03    24184.87    46954.91
 1953   51      1901    22879.13    24041.00    46920.12
 1953   52      1901    22825.70    23919.42    46745.12
 1953   52      1900    23097.48    23781.36    46878.84
 1953   53      1900    23030.47    23627.76    46658.23
 1953   53      1899    22400.32    22481.81    44882.12
 1953   54      1899    22307.08    22301.82    44608.90
 1953   54      1898    21673.71    21355.81    43029.52
 1953   55      1898    21599.81    21168.04    42767.86
 1953   55      1897    21624.56    20685.03    42309.60
 1953   56      1897    21529.47    20531.56    42061.03
 1953   56      1896    21396.94    20022.50    41419.44
 1953   57      1896    21310.60    19828.11    41138.70
 1953   57      1895    21139.81    19596.33    40736.14
 1953   58      1895    21014.16    19388.35    40402.51
 1953   58      1894    20862.38    19088.70    39951.07
 1953   59      1894    20715.94    18819.74    39535.68
 1953   59      1893    20608.87    18827.29    39436.16
 1953   60      1893    20465.63    18523.22    38988.85
 1953   60      1892    20582.56    18822.94    39405.50
 1953   61      1892    20440.27    18515.86    38956.13
 1953   61      1891    20136.71    18656.99    38793.70
 1953   62      1891    19952.76    18331.22    38283.98
 1953   62      1890    19277.40    18219.60    37497.01
 1953   63      1890    19108.18    17913.35    37021.54
 1953   63      1889    18671.86    17738.18    36410.04
 1953   64      1889    18433.22    17398.70    35831.92
 1953   64      1888    17994.50    16756.20    34750.69
 1953   65      1888    17760.73    16353.51    34114.24
 1953   65      1887    17094.42    15503.20    32597.62
 1953   66      1887    16837.57    15137.02    31974.59
 1953   66      1886    16093.70    14567.81    30661.51
 1953   67      1886    15860.93    14200.28    30061.20
 1953   67      1885    15392.16    13628.99    29021.15
 1953   68      1885    15140.25    13223.85    28364.10
 1953   68      1884    14366.18    12656.00    27022.18
 1953   69      1884    14050.52    12247.13    26297.66
 1953   69      1883    13083.81    11486.16    24569.98
 1953   70      1883    12747.94    11051.53    23799.47
 1953   70      1882    12206.19    10528.39    22734.59
 1953   71      1882    11888.58    10139.36    22027.94
 1953   71      1881    11760.82    10009.20    21770.02
 1953   72      1881    11458.10     9630.08    21088.18
 1953   72      1880    11267.00     9296.96    20563.96
 1953   73      1880    10961.12     8881.77    19842.89
 1953   73      1879    10341.55     8246.63    18588.17
 1953   74      1879    10004.94     7824.57    17829.51
 1953   74      1878     9251.17     7204.65    16455.82
 1953   75      1878     8937.18     6869.40    15806.58
 1953   75      1877     8266.31     6458.46    14724.77
 1953   76      1877     7934.09     6067.42    14001.51
 1953   76      1876     7416.16     5707.41    13123.57
 1953   77      1876     7126.88     5380.15    12507.03
 1953   77      1875     6773.69     5170.02    11943.71
 1953   78      1875     6487.07     4834.98    11322.05
 1953   78      1874     6087.07     4613.33    10700.40
 1953   79      1874     5782.06     4275.42    10057.48
 1953   79      1873     5367.61     3949.98     9317.59
 1953   80      1873     5474.13     3882.46     9356.59
 1953   80      1872     5123.24     3613.49     8736.73
 1953   81      1872     4816.09     3338.43     8154.52
 1953   81      1871     4570.51     3258.46     7828.96
 1953   82      1871     4264.05     2991.54     7255.59
 1953   82      1870     4134.38     2919.36     7053.74
 1953   83      1870     3812.15     2639.19     6451.34
 1953   83      1869     3503.78     2397.08     5900.86
 1953   84      1869     3205.90     2135.35     5341.25
 1953   84      1868     2946.25     1963.43     4909.68
 1953   85      1868     2669.52     1733.40     4402.91
 1953   85      1867     2426.56     1636.29     4062.85
 1953   86      1867     2166.87     1427.19     3594.05
 1953   86      1866     1882.19     1289.68     3171.87
 1953   87      1866     1669.55     1109.46     2779.01
 1953   87      1865     1529.43     1021.31     2550.74
 1953   88      1865     1343.16      877.58     2220.74
 1953   88      1864     1247.61      801.07     2048.68
 1953   89      1864     1079.19      677.18     1756.38
 1953   89      1863      974.87      589.49     1564.35
 1953   90      1863      839.93      486.18     1326.12
 1953   90      1862      738.07      447.57     1185.64
 1953   91      1862      630.73      377.44     1008.17
 1953   91      1861      554.77      334.52      889.29
 1953   92      1861      464.51      287.94      752.45
 1953   92      1860      411.50      239.72      651.22
 1953   93      1860      332.41      193.90      526.30
 1953   93      1859      267.41      147.26      414.67
 1953   94      1859      211.33      112.77      324.10
 1953   94      1858      169.88       88.29      258.18
 1953   95      1858      133.77       67.25      201.02
 1953   95      1857      121.03       60.51      181.54
 1953   96      1857       92.94       44.80      137.74
 1953   96      1856       79.15       41.14      120.29
 1953   97      1856       61.50       31.07       92.57
 1953   97      1855       44.41       25.21       69.62
 1953   98      1855       35.28       18.94       54.21
 1953   98      1854       23.79       15.06       38.84
 1953   99      1854       16.98       11.26       28.24
 1953   99      1853       13.14        8.67       21.81
 1953   100     1853        8.24        6.60       14.84
 1953   100     1852        7.06        4.72       11.78
 1953   101     1852        4.39        3.69        8.09
 1953   101     1851        3.73        2.38        6.12
 1953   102     1851        2.22        1.83        4.05
 1953   102     1850        1.58        1.04        2.62
 1953   103     1850        0.75        0.75        1.49
